,Cons No,Dtr No,Category,Load,Latitude,Longitude,d
5762,133000001566,155,46,0.8,24.9848409,92.4939602,1
5763,133000001593,155,46,0.46,24.9863797,92.4905582,1
5764,133000001567,155,46,0.96,24.9870322,92.4921614,1
5765,133000042652,155,46,1.0,24.9865336,92.4904604,1
5766,133010070881,155,46,0.49,24.9866057,92.4940836,1
5767,133000001595,155,46,0.46,24.9811083,92.4915567,1
5768,133000001597,155,46,0.46,24.9841102,92.4933416,1
5769,133000001596,155,46,0.42,24.9807637,92.4916127,1
5770,133000001568,155,46,0.48,24.9885644,92.4876421,1
5771,133000001594,155,46,1.0,24.9798466,92.4910619,1
5772,133000038297,156,46,0.49,24.98815,92.475345,1
5773,133000012127,156,46,1.0,24.98901,92.4830963,1
5774,133000030861,156,48,0.36,24.9768312,92.4630416,1
5775,133000044908,156,46,0.49,24.989985,92.4659033,1
5776,133010070880,156,46,0.49,24.9885862,92.4790572,1
5777,133010072915,156,46,1.0,24.98907,92.47145,1
5778,133000038306,156,46,0.49,24.9787245,92.460569,1
5779,133000044869,156,46,0.49,24.9885857,92.4733155,1
5780,133000038302,156,46,0.49,24.9899433,92.4743333,1
5781,133010072812,156,46,1.0,24.9909298,92.4692133,1
5782,133000044907,156,46,0.49,24.9898455,92.4788419,1
5783,133000011669,156,46,0.31,24.9431476,92.4909111,1
5784,133000044876,156,46,0.49,24.9886767,92.4727317,1
5785,133000045029,156,46,0.49,24.9564128,92.4877748,1
5786,133000049175,156,75,1.0,24.9886812,92.4744061,1
5787,133000011659,156,46,0.41,24.98987,92.4684133,1
5788,133000011658,156,46,1.0,24.9886437,92.4807753,1
5789,133000044879,156,46,0.49,24.9889116,92.4776972,1
5790,133000044875,156,46,0.49,24.9893886,92.4686785,1
5791,133000044874,156,46,0.49,24.9891941,92.4798446,1
5792,133000044872,156,43,0.49,24.988603,92.4809401,1
5793,133000011660,156,46,0.36,24.9897467,92.4683183,1
5794,133000044896,156,43,0.49,24.9892415,92.4649228,1
5795,133000011661,156,46,0.94,24.9898835,92.4684116,1
5796,133000044870,156,46,0.49,24.9865852,92.4781891,1
5797,133000038301,156,46,0.49,24.988489,92.4750974,1
5798,133000044897,156,46,0.49,24.9786867,92.4636406,1
5799,133000044894,156,43,0.49,24.9909404,92.4631385,1
5800,133000044902,156,46,0.49,24.9894044,92.472547,1
5801,133000011662,156,46,0.42,24.9898331,92.4689852,1
5802,133010070823,156,46,0.49,24.9878801,92.4847189,1
5803,133000038299,156,46,0.49,24.9769743,92.4629521,1
5804,133000011663,156,46,0.41,24.9898083,92.4689829,1
5805,133000011664,156,46,0.36,24.989954,92.4683385,1
5806,133000044878,156,46,0.49,24.9807402,92.4734898,1
5807,133000011665,156,46,0.42,24.989595,92.4690467,1
5808,133000011667,156,46,0.36,24.9881483,92.475825,1
5809,133010070836,156,43,0.49,24.9894654,92.4839683,1
5810,133000044903,156,46,0.49,24.9883814,92.4815903,1
5811,133000044901,156,46,0.49,24.9909213,92.4624235,1
5812,133000038307,156,46,0.49,24.9888032,92.4784983,1
5813,133000022689,156,46,0.57,24.9900091,92.4769991,1
5814,133000004472,156,46,0.32,24.9881542,92.4729333,1
5815,133000004467,156,46,0.42,24.9865852,92.4781891,1
5816,133000015400,156,46,0.36,24.9906609,92.4781891,1
5817,133000004464,156,46,0.82,24.9894283,92.47018,1
5818,133000004454,156,46,0.42,24.9874439,92.4710785,1
5819,133000004452,156,46,0.32,24.9886688,92.4717599,1
5820,133000004451,156,46,0.32,24.9431476,92.4909111,1
5821,133000004450,156,46,0.58,24.9564128,92.4877748,1
5822,133000004449,156,46,0.86,24.9895573,92.4704106,1
5823,133000004447,156,46,0.48,24.9689463,92.4762139,1
5824,133000004446,156,46,0.82,24.9895339,92.4709545,1
5825,133000004445,156,46,0.68,24.9892817,92.4710883,1
5826,133000004444,156,46,0.98,24.9764505,92.4636598,1
5827,133000004443,156,46,0.38,24.9881542,92.4729333,1
5828,133000004442,156,46,1.0,24.989055,92.4716,1
5829,133000004440,156,46,0.48,24.989088,92.4714212,1
5830,133000004439,156,46,0.48,24.9764505,92.4636598,1
5831,133000004438,156,46,0.7,24.9818538,92.4667293,1
5832,133000004437,156,46,0.94,24.9764505,92.4636598,1
5833,133000004435,156,46,0.52,24.9888927,92.472497,1
5834,133000004468,156,46,0.42,24.9881542,92.4729333,1
5835,133000004469,156,46,1.0,24.9886283,92.47689,1
5836,133000004470,156,46,0.32,24.9878297,92.4701511,1
5837,133000021175,156,46,0.72,24.9881542,92.4729333,1
5838,133000034135,156,46,0.47,24.9881483,92.475825,1
5839,133000047248,156,43,0.49,24.9880633,92.4741467,1
5840,133000021203,156,46,0.55,24.9891839,92.47788,1
5841,133000021191,156,46,0.57,24.9891839,92.47788,1
5842,133000021188,156,46,0.62,24.9914929,92.4798324,1
5843,133000021184,156,46,0.32,24.9898326,92.4801906,1
5844,133000042860,156,43,0.06,24.9881082,92.4757157,1
5845,133000021182,156,46,0.36,24.9887372,92.4796026,1
5846,133000021180,156,46,0.52,24.991492,92.4693324,1
5847,133000004432,156,46,0.58,24.9823025,92.4682963,1
5848,133000021617,156,46,0.52,24.9884019,92.4803535,1
5849,133000024512,156,46,1.0,24.9865852,92.4781891,1
5850,133000004481,156,46,0.42,24.9646777,92.4809719,1
5851,133000004480,156,48,0.26,24.9786737,92.4636598,1
5852,133000004479,156,46,0.36,24.9609172,92.4772759,1
5853,133000004477,156,46,0.32,24.9896017,92.4694867,1
5854,133000004476,156,46,0.52,24.9896519,92.469499,1
5855,133000004475,156,46,0.72,24.9886729,92.4757819,1
5856,133000022046,156,46,0.46,24.9769743,92.4629521,1
5857,133000004473,156,46,0.42,24.9878297,92.4701511,1
5858,133000021177,156,46,0.42,24.9885043,92.4741699,1
5859,133000004431,156,46,0.92,24.9878297,92.4701511,1
5860,133000004430,156,46,0.7,24.9882053,92.4698419,1
5861,133000004429,156,46,0.38,24.9878297,92.4701511,1
5862,133000022038,156,46,0.52,24.9899433,92.4743333,1
5863,133000022037,156,46,0.47,24.9899433,92.4743333,1
5864,133000021173,156,46,0.31,24.9892135,92.4705398,1
5865,133000015515,156,46,0.36,24.990849,92.4824482,1
5866,133010070610,156,46,0.49,24.9882002,92.4701511,1
5867,133000046961,156,46,1.0,24.9883809,92.4799102,1
5868,133000021618,156,46,0.47,24.9876762,92.4794259,1
5869,133000021619,156,46,0.36,24.9878297,92.4701511,1
5870,133000021172,156,46,0.42,24.9881542,92.4729333,1
5871,133000022039,156,46,0.56,24.9911637,92.4734107,1
5872,133000021171,156,46,0.42,24.990477,92.4775982,1
5873,133000028487,156,46,1.0,24.9851598,92.4970532,1
5874,133000020995,156,46,0.41,24.9878297,92.4701511,1
5875,133000028490,156,46,1.0,24.9769743,92.4629521,1
5876,133000037932,156,46,1.0,24.9896927,92.4801465,1
5877,133000040079,156,46,0.49,24.9886224,92.4769452,1
5878,133000050892,156,43,0.06,24.9896217,92.4693017,1
5879,133000021621,156,46,0.36,24.9905513,92.4815072,1
5880,133000021620,156,46,0.25,24.9864517,92.4862286,1
5881,133000030300,156,46,0.36,24.9874363,92.4715374,1
5882,133000030385,156,48,1.0,24.9881542,92.4729333,1
5883,133000050722,156,46,1.0,24.9891839,92.47788,1
5884,133000004427,156,46,0.36,24.9881746,92.4754421,1
5885,133000004426,156,46,0.58,24.988695,92.4752917,1
5886,133000004425,156,46,0.52,24.9866415,92.4747882,1
5887,133000004424,156,46,0.9,24.989145,92.4770267,1
5888,133000004417,156,46,0.38,24.9887662,92.4830751,1
5889,133000022040,156,46,0.47,24.991445,92.4740533,1
5890,133000004416,156,46,0.6,24.9890005,92.4838344,1
5891,133000004415,156,46,1.0,24.9890266,92.4842086,1
5892,133000004414,156,46,0.52,24.9884233,92.4843483,1
5893,133000004413,156,46,0.96,24.9865852,92.4781891,1
5894,133000004412,156,46,0.94,24.9883136,92.4756465,1
5895,133000022044,156,46,0.57,24.9910517,92.47485,1
5896,133000022043,156,46,0.68,24.9800946,92.467369,1
5897,133000030347,156,46,0.47,24.9874439,92.4710785,1
5898,133000022042,156,46,1.0,24.9881389,92.4738608,1
5899,133000022041,156,46,0.47,24.9899536,92.4743237,1
5900,133010073237,156,46,1.0,24.98864,92.4723883,1
5901,133000021178,156,46,0.42,24.990263,92.4776218,1
5902,133000052080,156,46,1.0,24.9910639,92.4802363,1
5903,133000022691,156,46,0.52,24.9878297,92.4701511,1
5904,133000039407,156,46,1.0,24.9886537,92.4717488,1
5905,133000039404,156,46,1.0,24.989243,92.4710741,1
5906,133000047558,156,46,0.49,24.9890145,92.4880841,1
5907,133000047556,156,46,0.49,24.9885113,92.4747391,1
5908,133000047555,156,43,0.49,24.9863745,92.4908674,1
5909,133000047554,156,43,0.49,24.9939481,92.4676915,1
5910,133000030813,156,46,0.52,24.9883814,92.4815903,1
5911,133000044846,156,43,0.49,24.9865852,92.4781891,1
5912,133010073235,156,46,1.0,24.9884968,92.4720446,1
5913,133000047548,156,46,0.49,24.988788,92.4746397,1
5914,133000047547,156,46,0.49,24.99142,92.474435,1
5915,133000047546,156,46,0.49,24.9897841,92.4775886,1
5916,133000047545,156,46,0.49,24.98798,92.4834456,1
5917,133000047542,156,43,0.49,24.9881337,92.4798945,1
5918,133000047541,156,46,0.49,24.9885117,92.4765333,1
5919,133000031249,156,46,0.63,24.9907619,92.4776022,1
5920,133000047538,156,46,0.49,24.9892303,92.4798316,1
5921,133000034876,156,46,0.31,24.9874439,92.4710785,1
5922,133000044847,156,46,0.49,24.9865852,92.4781891,1
5923,133000031135,156,46,0.52,24.992106,92.4693333,1
5924,133000041258,156,46,0.49,24.988295,92.47889,1
5925,133000041257,156,46,0.49,24.9889399,92.4753916,1
5926,133000031136,156,46,0.41,24.9219749,92.5084991,1
5927,133000041252,156,46,0.49,24.9865852,92.4781891,1
5928,133000041250,156,46,0.49,24.9881083,92.4756317,1
5929,133000044861,156,46,0.49,24.9960799,92.4865379,1
5930,133000044859,156,46,0.49,24.9887365,92.4825179,1
5931,133000044858,156,43,0.49,24.9920588,92.4799226,1
5932,133000044857,156,46,0.49,24.9885774,92.4792527,1
5933,133000031137,156,46,0.52,24.9907498,92.4691766,1
5934,133000044856,156,46,0.49,24.9886468,92.4789218,1
5935,133000044853,156,43,0.49,25.0022234,92.4735516,1
5936,133000044851,156,43,0.49,24.9914993,92.4801108,1
5937,133000044850,156,46,0.49,24.9900581,92.4800697,1
5938,133000044849,156,43,0.49,24.9865852,92.4781891,1
5939,133000044848,156,43,0.49,24.9921783,92.47984,1
5940,133000031138,156,46,0.46,24.9914587,92.4691911,1
5941,133000047535,156,46,0.49,24.9909662,92.4777199,1
5942,133000047550,156,43,0.49,24.9888752,92.4734765,1
5943,133000044831,156,43,0.49,24.98915,92.479555,1
5944,133000044834,156,43,0.49,24.9909767,92.4803661,1
5945,133000025213,156,75,0.56,24.9883185,92.4846063,1
5946,133000022430,156,46,0.67,24.988144,92.4735516,1
5947,133000022429,156,46,0.62,24.988144,92.4735516,1
5948,133000022428,156,46,0.58,24.988915,92.4699539,1
5949,133000022427,156,46,0.62,24.9715724,92.467369,1
5950,133000024543,156,46,0.73,24.9786867,92.4636406,1
5951,133000044835,156,43,0.49,24.9859886,92.4917952,1
5952,133000050382,156,46,1.0,24.9878297,92.4701511,1
5953,133000022425,156,46,0.52,24.988144,92.4735516,1
5954,133000024681,156,46,0.47,24.9881542,92.4729333,1
5955,133000022419,156,46,0.47,25.0367913,92.4441915,1
5956,133000022420,156,46,0.57,24.9769743,92.4629521,1
5957,133000022421,156,46,0.53,24.9914203,92.474436,1
5958,133000022422,156,46,0.47,24.991557,92.4749145,1
5959,133000022423,156,46,0.52,24.988144,92.4735516,1
5960,133000022426,156,46,0.47,24.9938363,92.4877748,1
5961,133000044836,156,43,0.49,25.0022234,92.4735516,1
5962,133000044839,156,43,0.49,24.988348,92.481179,1
5963,133000022417,156,46,0.88,24.990485,92.4743683,1
5964,133000044838,156,46,0.49,24.9891757,92.4794546,1
5965,133000022418,156,46,0.47,24.9904685,92.4743617,1
5966,133000030806,156,46,0.68,24.988453,92.4795009,1
5967,133000022431,156,46,0.52,24.9891993,92.4769524,1
5968,133000022439,156,46,0.52,24.9896727,92.4777446,1
5969,133000044844,156,46,0.49,24.9896617,92.4804959,1
5970,133000028176,156,46,0.4,24.9894529,92.4685281,1
5971,133000044841,156,46,0.49,24.9816903,92.4661799,1
5972,133000044840,156,46,0.49,24.9884024,92.4811112,1
5973,133000012313,157,46,0.06,24.9704506,92.4679872,1
5974,133000038275,157,46,0.49,24.9769933,92.46771,1
5975,133000038274,157,46,0.49,24.9825215,92.5218047,1
5976,133000012314,157,46,0.06,24.9748383,92.4668733,1
5977,133010073481,157,46,0.49,24.9898676,92.457852,1
5978,133000038273,157,46,0.49,24.9779071,92.4652052,1
5979,133000012318,157,46,0.06,24.9779071,92.4652052,1
5980,133010072854,157,46,0.49,24.9779071,92.4652052,1
5981,133000012317,157,46,0.06,24.9779071,92.4652052,1
5982,133000035637,157,46,0.47,25.0221016,92.4663697,1
5983,133000012315,157,46,0.06,24.9770374,92.514347,1
5984,133000051842,157,75,1.0,24.9728571,92.4648941,1
5985,133000012312,157,46,1.0,24.9735265,92.4651647,1
5986,133000038272,157,46,0.49,24.9716437,92.4630416,1
5987,133000012252,157,46,1.0,24.9704506,92.4679872,1
5988,133000038278,157,46,0.49,24.9687588,92.4806627,1
5989,133000012311,157,46,1.0,24.9716386,92.4633507,1
5990,133000012250,157,46,1.0,24.9735083,92.4661817,1
5991,133000012248,157,46,0.06,24.9527372,92.5081897,1
5992,133000012246,157,46,0.06,24.9735233,92.4651767,1
5993,133000012244,157,46,0.06,24.9732821,92.4651384,1
5994,133000012243,157,46,0.06,24.9744898,92.5146873,1
5995,133000012242,157,46,0.06,24.9766766,92.5168533,1
5996,133000012241,157,46,1.0,24.9620737,92.4815903,1
5997,133000042894,157,46,1.0,24.9579669,92.4834456,1
5998,133000012254,157,46,0.06,24.9753748,92.4669337,1
5999,133000038126,157,46,0.49,24.9716437,92.4630416,1
6000,133010073478,157,46,0.49,24.9720498,92.4608781,1
6001,133000049047,157,46,1.0,24.9752969,92.4668453,1
6002,133000012310,157,46,0.06,24.9898676,92.457852,1
6003,133000014418,157,46,0.06,24.9779071,92.4652052,1
6004,133000012309,157,46,0.06,24.9716437,92.4630416,1
6005,133000012303,157,46,0.06,24.9920657,92.4569477,1
6006,133000012304,157,46,0.06,24.966424,92.553382,1
6007,133000012308,157,46,1.0,24.9839932,92.4556242,1
6008,133000012253,157,46,1.0,24.9639264,92.4815903,1
6009,133000012306,157,46,0.06,24.9779071,92.4652052,1
6010,133000012305,157,46,0.06,24.9779071,92.4652052,1
6011,133000007838,159,46,1.0,24.9823539,92.5097367,1
6012,133000020205,159,46,1.0,24.980006,92.5171628,1
6013,133000017888,159,46,1.0,24.9810728,92.5109734,1
6014,133000050115,159,48,1.0,24.9675325,92.5736442,1
6015,133000017910,159,46,1.0,24.9815921,92.5109743,1
6016,133000039308,159,46,1.0,24.9811176,92.5171628,1
6017,133000035645,159,46,0.86,24.9793899,92.5165646,1
6018,133000027663,159,49,0.62,24.9811176,92.5171628,1
6019,133000039331,159,46,1.0,24.9799331,92.5214952,1
6020,133000007836,159,46,0.42,24.9811852,92.5131402,1
6021,133000037036,159,46,1.0,24.9801831,92.5177075,1
6022,133000006107,159,48,0.64,24.9791983,92.5172942,1
6023,133000007833,159,46,0.4,24.981206,92.5119025,1
6024,133000007811,159,46,0.94,24.9810655,92.5202573,1
6025,133000007830,159,46,0.52,24.9808563,92.5106649,1
6026,133000019969,159,46,0.52,24.9811025,92.5172886,1
6027,133000050669,159,46,1.0,24.9787237,92.5174735,1
6028,133000030380,159,46,1.0,24.9819419,92.5122119,1
6029,133000041276,159,46,0.49,24.9832205,92.5238302,1
6030,133000007831,159,46,0.48,24.9823539,92.5097367,1
6031,133000036497,159,46,1.0,24.980314,92.5208763,1
6032,133000030570,159,75,0.97,24.9810655,92.5202573,1
6033,133000041278,159,46,0.49,24.9837746,92.5231844,1
6034,133000017920,159,46,1.0,24.9788112,92.5175149,1
6035,133000041287,159,46,0.49,24.9790614,92.5180241,1
6036,133000035830,159,46,0.74,24.9811852,92.5131402,1
6037,133000035842,159,46,0.62,24.9860019,92.5131402,1
6038,133000036081,159,46,1.0,24.9788695,92.5181863,1
6039,133000020542,159,46,0.62,24.9810655,92.5202573,1
6040,133000035298,159,46,0.72,24.9803351,92.518341,1
6041,133000020543,159,46,0.57,24.9795811,92.5183234,1
6042,133010071927,159,46,1.0,24.9811852,92.5131402,1
6043,133000003864,159,48,0.5,24.9811852,92.5131402,1
6044,133000003865,159,48,0.24,24.9791778,92.5172664,1
6045,133000020545,159,46,3.0,24.9806741,92.5214952,1
6046,133000003866,159,48,0.48,24.9811176,92.5171628,1
6047,133000020546,159,46,0.78,24.980053,92.5181166,1
6048,133000041268,159,46,0.49,24.981171,92.5233331,1
6049,133000036138,159,46,0.68,24.9815921,92.5109743,1
6050,133000019385,159,49,0.9,24.9789262,92.5178869,1
6051,133000034303,159,46,0.9,24.9810655,92.5202573,1
6052,133000034304,159,46,0.95,24.9752409,92.5360428,1
6053,133000034334,159,46,0.72,24.9810655,92.5202573,1
6054,133000051176,159,46,1.0,24.9792098,92.5180571,1
6055,133000041265,159,46,0.49,24.9844693,92.522604,1
6056,133000020544,159,46,0.42,24.9811696,92.5140684,1
6057,133000026785,159,46,0.51,24.9810603,92.5205668,1
6058,133000041277,159,46,0.49,24.9835592,92.5234637,1
6059,133000020188,159,46,1.0,24.9800505,92.5181181,1
6060,133000007805,159,46,0.36,24.9788874,92.5181853,1
6061,133000007806,159,46,0.8,24.9791888,92.5181743,1
6062,133000007807,159,46,1.0,24.9811228,92.5168533,1
6063,133000007808,159,46,3.0,24.9803351,92.5183412,1
6064,133000007810,159,46,3.0,24.981436,92.5202573,1
6065,133010071747,159,46,1.0,24.9823539,92.5097367,1
6066,133000007803,159,46,0.58,24.9811176,92.5171628,1
6067,133000007814,159,46,0.46,24.9773968,92.5180911,1
6068,133000007829,159,46,0.52,24.9811852,92.5131402,1
6069,133000007828,159,46,2.0,24.9814985,92.5165439,1
6070,133000007816,159,46,0.88,24.9815921,92.5109743,1
6071,133000007817,159,46,0.52,24.9793902,92.5165645,1
6072,133000007819,159,46,2.0,24.980536,92.5167937,1
6073,133000007825,159,46,0.52,24.9822031,92.51871,1
6074,133000007815,159,46,0.28,24.9811176,92.5171628,1
6075,133000007826,159,46,0.38,24.981436,92.5202573,1
6076,133000007802,159,46,0.58,24.9792063,92.520875,1
6077,133000020204,159,46,0.06,24.9842377,92.5078804,1
6078,133000007801,159,46,0.56,24.9810655,92.5202573,1
6079,133000050564,159,46,1.0,24.9851985,92.5168533,1
6080,133000007799,159,46,0.97,24.9810655,92.5202573,1
6081,133000050562,159,46,1.0,24.9815921,92.5109743,1
6082,133000007791,159,49,0.39,24.9822031,92.51871,1
6083,133000031498,159,46,0.78,24.9811228,92.5168533,1
6084,133000020201,159,46,1.0,24.9811228,92.5168533,1
6085,133000020202,159,46,0.06,24.981206,92.5119025,1
6086,133000028724,160,46,1.0,24.9820977,92.4551908,1
6087,133000002975,160,46,0.68,24.9786737,92.4636598,1
6088,133000002968,160,46,0.65,24.9735517,92.457505,1
6089,133000002967,160,46,0.42,24.9790187,92.4652052,1
6090,133000002966,160,46,0.46,24.981247,92.4648961,1
6091,133000002971,160,46,0.8,24.9786737,92.4636598,1
6092,133000002969,160,46,0.52,24.9790187,92.4652052,1
6093,133000041381,160,46,0.49,24.9820977,92.4551908,1
6094,133000002972,160,46,0.32,24.97161,92.45348,1
6095,133000027164,160,46,0.68,24.9786949,92.4574435,1
6096,133000014407,160,46,1.0,24.9898704,92.4578581,1
6097,133000028997,160,46,0.57,24.9786737,92.4636598,1
6098,133000028996,160,46,0.62,24.9786737,92.4636598,1
6099,133000014408,160,46,0.06,24.9730868,92.451037,1
6100,133000012138,160,46,0.06,24.9783387,92.4614962,1
6101,133000002964,160,46,0.57,24.9790167,92.4577633,1
6102,133000002962,160,46,0.72,24.9786737,92.4636598,1
6103,133000018544,160,46,1.0,24.9720498,92.4608781,1
6104,133000002961,160,46,0.7,24.9898704,92.4578581,1
6105,133000044917,160,46,0.49,24.9787194,92.4608781,1
6106,133000002960,160,46,0.7,24.9786737,92.4636598,1
6107,133000027181,160,46,0.42,24.981247,92.4648961,1
6108,133000043241,160,46,1.0,24.8900131,92.5914308,1
6109,133000012139,160,46,1.0,24.981247,92.4648961,1
6110,133000012141,160,46,1.0,24.9765046,92.4633806,1
6111,133000032088,160,46,0.47,24.9820977,92.4551908,1
6112,133010073643,160,49,1.0,24.9790187,92.4652052,1
6113,133000040697,160,46,0.06,24.9868283,92.4555867,1
6114,133000040696,160,46,0.06,24.9720498,92.4608781,1
6115,133000044814,160,46,0.49,24.9909845,92.4427663,1
6116,133010070781,160,43,0.49,24.9857337,92.4583632,1
6117,133010070780,160,46,1.0,24.9833116,92.454717,1
6118,133010070778,160,43,0.49,24.9868283,92.4555867,1
6119,133000013965,160,46,1.0,24.9843485,92.4565513,1
