,index,Cons No,Dtr No,Category,Load,Latitude,Longitude,cumulative sum
41880,41081,133000050996,2097,46,1.0,24.9462919,92.538829,21.79
41881,41080,133000050995,2097,46,1.0,24.9448611,92.538485,22.79
41882,41077,133000050992,2097,46,1.0,24.946095,92.5382383,23.79
41883,41076,133000050991,2097,46,1.0,24.9460717,92.5381283,24.79
41884,41041,133000050956,2097,43,0.06,24.9414436,92.5348844,24.85
41885,41065,133000050980,2097,46,1.0,24.9433945,92.5348953,25.85
41886,41075,133000050990,2097,46,1.0,24.9458117,92.5381733,26.85
41887,41039,133000050954,2097,46,1.0,24.9417246,92.5356792,27.85
41888,41036,133000050951,2097,46,1.0,24.9411692,92.5354793,28.85
41889,41047,133000050962,2097,46,1.0,24.941295,92.53443,29.85
41890,41042,133000050957,2097,46,0.06,24.941281,92.5346175,29.91
41891,41050,133000050965,2097,46,1.0,24.9428305,92.5360913,30.91
41892,41071,133000050986,2097,46,1.0,24.944908,92.5360796,31.91
41893,41070,133000050985,2097,46,0.06,24.9449167,92.5360733,31.97
41894,41069,133000050984,2097,46,1.0,24.9450592,92.5348414,32.97
41895,41043,133000050958,2097,46,1.0,24.9578595,92.5558596,33.97
41896,41063,133000050978,2097,46,1.0,24.9430128,92.5351404,34.97
41897,41040,133000050955,2097,43,0.06,24.9336877,92.5391386,35.03
41898,41062,133000050977,2097,46,0.06,24.9443058,92.5356437,35.09
41899,41045,133000050960,2097,46,1.0,24.9411683,92.53483,36.09
41900,41685,133000051714,2097,46,1.0,24.9413959,92.5355578,37.09
41901,41048,133000050963,2097,46,1.0,24.9419822,92.5345923,38.09
41902,41049,133000050964,2097,46,1.0,24.9422602,92.53538,39.09
41903,41078,133000050993,2097,46,0.06,24.946094,92.5383095,39.15
41904,41046,133000050961,2097,46,1.0,24.9412975,92.5344215,40.15
41905,41061,133000050976,2097,43,0.06,24.9441379,92.5356066,40.21
41906,41060,133000050975,2097,43,0.06,24.9352014,92.5372811,40.27
41907,41067,133000050982,2097,46,1.0,24.9445329,92.5347542,41.27
41908,41066,133000050981,2097,46,1.0,24.9439899,92.534989,42.27
41909,41056,133000050971,2097,46,1.0,24.9430041,92.5354562,43.27
41910,16634,133000023391,2097,46,1.0,24.9443094,92.5385433,44.27
41911,41052,133000050967,2097,46,1.0,24.9427239,92.5360391,45.27
41912,41053,133000050968,2097,46,1.0,24.9429961,92.5359303,46.27
41913,42068,133000052177,2097,46,1.0,24.9440031,92.5368631,47.27
41914,41055,133000050970,2097,46,1.0,24.9432651,92.5356337,48.27
41915,42070,133000052179,2097,46,1.0,24.9444841,92.5358166,49.27
41916,41054,133000050969,2097,46,1.0,24.9429167,92.5361017,50.27
41917,41051,133000050966,2097,46,1.0,24.9354091,92.5468791,51.27
41918,41058,133000050973,2097,46,1.0,24.9351909,92.5379003,52.27
41919,41059,133000050974,2097,46,0.06,24.9436433,92.5357134,52.33
41920,41072,133000050987,2097,46,1.0,24.9449716,92.5365195,53.33
41921,41044,133000050959,2097,46,0.06,24.941059,92.5346676,53.39
41922,41057,133000050972,2097,46,1.0,24.9795613,92.5651517,54.39
41923,42069,133000052178,2097,46,1.0,24.9440133,92.536865,55.39
41924,11519,133000017173,2098,46,1.0,25.0049854,92.4633507,1.0
41925,33205,133000042069,2098,46,0.49,24.9595106,92.4797351,1.49
41926,36425,133000045746,2098,43,0.49,24.9595106,92.4797351,1.98
41927,11504,133000017145,2098,46,1.0,24.9293667,92.4874656,2.98
41928,11517,133000017170,2098,46,0.06,24.9595106,92.4797351,3.04
41929,10557,133000015942,2098,46,1.0,25.0049854,92.4633507,4.04
41930,16196,133000022874,2098,46,0.52,24.9215536,92.4893211,4.5600000000000005
41931,27880,133000036089,2098,46,1.0,24.944519,92.4899396,5.5600000000000005
41932,20276,133000027592,2098,46,0.47,24.9557076,92.4856101,6.03
41933,11503,133000017143,2098,46,0.06,24.9572668,92.4809719,6.09
41934,15169,133000021684,2098,46,0.47,24.9595106,92.4797351,6.56
41935,11502,133000017142,2098,46,0.47,24.9650483,92.4809719,7.03
41936,32082,133000040824,2098,46,0.06,25.0049854,92.4633507,7.09
41937,29607,133000037960,2098,46,1.0,24.9425679,92.4995351,8.09
41938,15167,133000021682,2098,46,0.47,24.9267829,92.4868471,8.56
41939,6247,133000010101,2098,46,0.32,24.9297167,92.4887026,8.879999999999999
41940,15131,133000021638,2098,46,0.78,24.9478386,92.4908674,9.66
41941,11516,133000017169,2098,46,0.06,24.929341,92.4890118,9.72
41942,6250,133000010105,2098,46,0.48,24.9579669,92.4834456,10.2
41943,35455,133000044604,2098,43,0.49,24.9293667,92.4874656,10.69
41944,11500,133000017138,2098,46,1.0,24.9579669,92.4834456,11.69
41945,6274,133000010135,2098,46,0.48,24.93032,92.4958517,12.17
41946,33209,133000042073,2098,46,0.49,24.9215536,92.4893211,12.66
41947,6275,133000010137,2098,46,0.42,24.9297167,92.4887026,13.08
41948,6276,133000010138,2098,46,0.24,24.9650483,92.4809719,13.32
41949,41995,133000052084,2098,46,1.0,24.9379258,92.4853009,14.32
41950,6251,133000010108,2098,46,0.36,24.9293667,92.4874656,14.68
41951,15168,133000021683,2098,46,0.52,24.9305451,92.4834456,15.2
41952,33208,133000042072,2098,46,0.49,24.9293667,92.4874656,15.69
41953,6278,133000010140,2098,46,0.32,24.9379156,92.4859194,16.01
41954,41619,133000051642,2098,46,0.49,24.9293667,92.4874656,16.5
41955,6277,133000010139,2098,46,0.66,24.9595106,92.4797351,17.16
41956,9907,133000015120,2098,46,1.0,24.93032,92.4958517,18.16
41957,11527,133000017186,2098,46,1.0,24.9506122,92.5023118,19.16
41958,33207,133000042071,2098,46,0.49,24.9293667,92.4874656,19.65
41959,6248,133000010102,2098,46,0.54,24.9301027,92.4877748,20.19
41960,41479,133000051487,2098,46,1.0,24.9557076,92.4856101,21.19
41961,11520,133000017174,2098,46,1.0,24.9312144,92.4877748,22.19
41962,36426,133000045747,2098,46,0.49,24.9305451,92.4834456,22.68
41963,10558,133000015943,2098,46,0.42,24.9293667,92.4874656,23.1
41964,10569,133000015955,2098,46,0.42,24.9379258,92.4853009,23.52
41965,36448,133000045771,2098,46,0.49,24.920797,92.4902489,24.01
41966,36418,133000045739,2098,43,0.49,24.9267829,92.4868471,24.5
41967,4699,133000006596,2098,46,0.4,24.9379156,92.4859194,24.9
41968,16572,133000023318,2098,46,1.0,24.9267829,92.4868471,25.9
41969,36417,133000045738,2098,43,0.49,24.948487,92.4964346,26.39
41970,36419,133000045740,2098,46,0.49,24.9281625,92.4877196,26.88
41971,36449,133000045772,2098,46,0.49,24.9267829,92.4868471,27.37
41972,4697,133000006594,2098,46,0.47,24.9650483,92.4809719,27.84
41973,36420,133000045741,2098,46,0.49,24.9305451,92.4834456,28.33
41974,36424,133000045745,2098,46,0.49,24.9595106,92.4797351,28.82
41975,36421,133000045742,2098,46,0.49,24.9291312,92.4864202,29.31
41976,16581,133000023330,2098,46,1.0,24.920797,92.4902489,30.31
41977,16574,133000023320,2098,49,1.0,25.0308513,92.4516485,31.31
41978,16575,133000023321,2098,46,1.0,24.9316312,92.4849917,32.31
41979,14177,133000020569,2098,46,0.62,24.9595106,92.4797351,32.93
41980,36422,133000045743,2098,43,0.49,24.9215536,92.4893211,33.42
41981,16576,133000023322,2098,46,1.0,24.938667,92.4853009,34.42
41982,36423,133000045744,2098,43,0.49,24.9267829,92.4868471,34.91
41983,16573,133000023319,2098,46,1.0,25.0308513,92.4516485,35.91
41984,36427,133000045748,2098,46,0.49,24.9471746,92.4862286,36.4
41985,36432,133000045753,2098,46,0.49,24.9306322,92.4867301,36.89
41986,36413,133000045734,2098,43,0.49,24.9305451,92.4834456,37.38
41987,16577,133000023324,2098,46,1.0,24.9471746,92.4862286,38.38
41988,36445,133000045768,2098,46,0.49,24.9579669,92.4834456,38.87
41989,36444,133000045767,2098,46,0.49,24.93075,92.495905,39.36
41990,36431,133000045752,2098,46,0.49,24.9579669,92.4834456,39.85
41991,36430,133000045751,2098,46,0.49,24.9293667,92.4874656,40.339999999999996
41992,10568,133000015954,2098,46,0.46,24.9650483,92.4809719,40.8
